question,student_id,teacher,single_first_score,model_avg_score,selected_baseline_score,final_calibrated_score,single_diff,avg_diff,selected_diff,final_diff,selected_abs_error,final_abs_error,avg_gain_vs_single,selected_gain_vs_avg,final_gain_vs_selected,final_gain_vs_avg,final_gain_vs_single,route,baseline_serious_error,risk_captured_by_route,safe_pos,task_type,complex_derivation_task,upper_consensus_eligible,baseline_policy,baseline_score_source,std_dev,blank_rate,U_E,U_S,U_R,primary_risk,primary_mu,boundary_action
CO_7,ANS,8.0,3.0,2.7,2.7,2.7,-5.0,-5.3,-5.3,-5.3,5.3,5.3,-0.3,0.0,0.0,0.0,-0.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.5,0.0,0.166667,0.833333,keep_minor_change
CO_7,ANS,10.0,10.0,10.0,10.0,8.5,0.0,0.0,0.0,-1.5,0.0,1.5,0.0,0.0,-1.5,-1.5,-1.5,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,auto_small_lower
CO_7,ANS,6.0,4.0,3.8,3.8,3.8,-2.0,-2.2,-2.2,-2.2,2.2,2.2,-0.2,0.0,0.0,0.0,-0.2,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.2357,0.0,0.0,0.25,0.0,0.083333,0.916667,reject_lower
CO_7,ANS,10.0,10.0,10.0,10.0,8.5,0.0,0.0,0.0,-1.5,0.0,1.5,0.0,0.0,-1.5,-1.5,-1.5,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,auto_small_lower
CO_7,ANS,8.0,4.0,3.7,3.7,3.7,-4.0,-4.3,-4.3,-4.3,4.3,4.3,-0.3,0.0,0.0,0.0,-0.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.5,0.0,0.166667,0.833333,keep_minor_change
CO_7,ANS,10.0,10.0,10.0,10.0,8.5,0.0,0.0,0.0,-1.5,0.0,1.5,0.0,0.0,-1.5,-1.5,-1.5,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,auto_small_lower
CO_7,ANS,10.0,10.0,10.0,10.0,8.5,0.0,0.0,0.0,-1.5,0.0,1.5,0.0,0.0,-1.5,-1.5,-1.5,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,auto_small_lower
CO_7,ANS,5.0,3.0,3.0,3.0,3.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_7,ANS,10.0,9.0,9.0,9.0,7.5,-1.0,-1.0,-1.0,-2.5,1.0,2.5,0.0,0.0,-1.5,-1.5,-1.5,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,auto_small_lower
CO_7,ANS,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_7,ANS,10.0,10.0,10.0,10.0,8.5,0.0,0.0,0.0,-1.5,0.0,1.5,0.0,0.0,-1.5,-1.5,-1.5,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,auto_small_lower
CO_7,ANS,10.0,9.0,8.0,8.0,8.0,-1.0,-2.0,-2.0,-2.0,2.0,2.0,-1.0,0.0,0.0,0.0,-1.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,1.0656,0.0,0.0,1.0,0.0,0.333333,0.666667,reject_raise
CO_7,ANS,8.0,8.0,8.3,8.3,8.3,0.0,0.3,0.3,0.3,0.3,0.3,-0.3,0.0,0.0,0.0,-0.3,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.3771,0.0,0.0,0.4,0.0,0.133333,0.866667,keep_minor_change
CO_7,ANS,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_7,ANS,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_7,ANS,10.0,10.0,10.0,10.0,8.5,0.0,0.0,0.0,-1.5,0.0,1.5,0.0,0.0,-1.5,-1.5,-1.5,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,auto_small_lower
CO_7,ANS,10.0,10.0,10.0,10.0,8.5,0.0,0.0,0.0,-1.5,0.0,1.5,0.0,0.0,-1.5,-1.5,-1.5,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,auto_small_lower
CO_7,ANS,8.0,3.0,3.3,3.3,3.3,-5.0,-4.7,-4.7,-4.7,4.7,4.7,0.3,0.0,0.0,0.0,0.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.5,0.0,0.166667,0.833333,reject_lower
CO_7,ANS,8.0,3.5,3.2,3.2,3.2,-4.5,-4.8,-4.8,-4.8,4.8,4.8,-0.3,0.0,0.0,0.0,-0.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.5,0.0,0.166667,0.833333,keep_minor_change
CO_7,ANS,8.0,3.0,3.3,3.3,3.3,-5.0,-4.7,-4.7,-4.7,4.7,4.7,0.3,0.0,0.0,0.0,0.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.5,0.0,0.166667,0.833333,reject_lower
CO_7,ANS,8.0,4.0,3.7,3.7,3.7,-4.0,-4.3,-4.3,-4.3,4.3,4.3,-0.3,0.0,0.0,0.0,-0.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.5,0.0,0.166667,0.833333,keep_minor_change
CO_7,ANS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,1.0,1.0,0.0,1.0,0.666667,0.333333,keep_minor_change
CO_7,ANS,8.0,3.0,4.3,4.3,4.3,-5.0,-3.7,-3.7,-3.7,3.7,3.7,1.3,0.0,0.0,0.0,1.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,1.2472,0.0,0.0,1.0,0.0,0.333333,0.666667,keep_minor_change
CO_7,ANS,8.0,2.0,3.0,3.0,3.0,-6.0,-5.0,-5.0,-5.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.8165,0.0,0.0,1.0,0.0,0.333333,0.666667,keep_minor_change
CO_7,ANS,10.0,10.0,10.0,10.0,8.5,0.0,0.0,0.0,-1.5,0.0,1.5,0.0,0.0,-1.5,-1.5,-1.5,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,auto_small_lower
CO_7,ANS,8.0,0.0,1.7,1.7,1.7,-8.0,-6.3,-6.3,-6.3,6.3,6.3,1.7,0.0,0.0,0.0,1.7,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,1.2472,0.0,0.0,1.0,0.0,0.333333,0.666667,reject_raise
CO_7,ANS,10.0,10.0,10.0,10.0,8.5,0.0,0.0,0.0,-1.5,0.0,1.5,0.0,0.0,-1.5,-1.5,-1.5,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,auto_small_lower
CO_7,ANS,8.0,4.0,3.7,3.7,3.7,-4.0,-4.3,-4.3,-4.3,4.3,4.3,-0.3,0.0,0.0,0.0,-0.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.5,0.0,0.166667,0.833333,keep_minor_change
CO_7,ANS,10.0,10.0,10.0,10.0,8.5,0.0,0.0,0.0,-1.5,0.0,1.5,0.0,0.0,-1.5,-1.5,-1.5,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,auto_small_lower
CO_7,ANS,10.0,10.0,10.0,10.0,8.5,0.0,0.0,0.0,-1.5,0.0,1.5,0.0,0.0,-1.5,-1.5,-1.5,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,auto_small_lower
CO_7,ANS,10.0,10.0,10.0,10.0,8.5,0.0,0.0,0.0,-1.5,0.0,1.5,0.0,0.0,-1.5,-1.5,-1.5,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,auto_small_lower
CO_7,ANS,10.0,10.0,10.0,10.0,8.5,0.0,0.0,0.0,-1.5,0.0,1.5,0.0,0.0,-1.5,-1.5,-1.5,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,auto_small_lower
CO_7,ANS,7.0,6.5,6.0,6.0,6.0,-0.5,-1.0,-1.0,-1.0,1.0,1.0,-0.5,0.0,0.0,0.0,-0.5,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.7071,0.0,0.0,0.75,0.0,0.25,0.75,reject_lower
CO_7,ANS,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_7,ANS,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_7,ANS,2.0,0.0,1.3,1.3,1.3,-2.0,-0.7,-0.7,-0.7,0.7,0.7,1.3,0.0,0.0,0.0,1.3,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.9428,0.0,0.0,1.0,0.0,0.333333,0.666667,keep_minor_change
CO_7,ANS,10.0,10.0,10.0,10.0,8.5,0.0,0.0,0.0,-1.5,0.0,1.5,0.0,0.0,-1.5,-1.5,-1.5,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,auto_small_lower
CO_7,ANS,10.0,10.0,10.0,10.0,8.5,0.0,0.0,0.0,-1.5,0.0,1.5,0.0,0.0,-1.5,-1.5,-1.5,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,auto_small_lower
CO_7,ANS,10.0,10.0,10.0,10.0,8.5,0.0,0.0,0.0,-1.5,0.0,1.5,0.0,0.0,-1.5,-1.5,-1.5,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,auto_small_lower
CO_7,ANS,8.0,3.0,3.3,3.3,3.3,-5.0,-4.7,-4.7,-4.7,4.7,4.7,0.3,0.0,0.0,0.0,0.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.5,0.0,0.166667,0.833333,keep_minor_change
CO_7,ANS,8.0,3.0,5.0,5.0,5.0,-5.0,-3.0,-3.0,-3.0,3.0,3.0,2.0,0.0,0.0,0.0,2.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,1.4142,0.0,0.0,1.0,0.0,0.333333,0.666667,reject_raise
CO_7,ANS,10.0,10.0,10.0,10.0,8.5,0.0,0.0,0.0,-1.5,0.0,1.5,0.0,0.0,-1.5,-1.5,-1.5,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,auto_small_lower
CO_7,ANS,8.0,2.0,2.3,2.3,2.3,-6.0,-5.7,-5.7,-5.7,5.7,5.7,0.3,0.0,0.0,0.0,0.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.5,0.0,0.166667,0.833333,keep_minor_change
CO_7,ANS,10.0,10.0,10.0,10.0,8.5,0.0,0.0,0.0,-1.5,0.0,1.5,0.0,0.0,-1.5,-1.5,-1.5,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,auto_small_lower
CO_7,ANS,10.0,10.0,10.0,10.0,8.5,0.0,0.0,0.0,-1.5,0.0,1.5,0.0,0.0,-1.5,-1.5,-1.5,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,auto_small_lower
CO_7,ANS,6.0,5.0,5.3,5.3,5.3,-1.0,-0.7,-0.7,-0.7,0.7,0.7,0.3,0.0,0.0,0.0,0.3,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.5,0.0,0.166667,0.833333,reject_raise
CO_7,ANS,10.0,10.0,10.0,10.0,8.5,0.0,0.0,0.0,-1.5,0.0,1.5,0.0,0.0,-1.5,-1.5,-1.5,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,auto_small_lower
CO_7,ANS,8.0,0.0,1.7,1.7,1.7,-8.0,-6.3,-6.3,-6.3,6.3,6.3,1.7,0.0,0.0,0.0,1.7,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,1.2472,0.0,0.0,1.0,0.0,0.333333,0.666667,keep_minor_change
CO_7,ANS,10.0,10.0,10.0,10.0,8.5,0.0,0.0,0.0,-1.5,0.0,1.5,0.0,0.0,-1.5,-1.5,-1.5,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,auto_small_lower
CO_7,ANS,10.0,10.0,10.0,10.0,8.5,0.0,0.0,0.0,-1.5,0.0,1.5,0.0,0.0,-1.5,-1.5,-1.5,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,auto_small_lower
CO_7,ANS,8.0,6.0,6.0,6.0,6.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
